cbsa_code,bls_msa_name,prim_state,annual_rent,median_gross_rent,median_household_income,real_median_household_income,population,rpp_all_items,rpp_goods,rpp_services_housing,rpp_services_other,mean_occ_wage,median_occ_wage,std_occ_wage,mean_real_occ_wage,median_real_occ_wage,mean_rent_burden,median_rent_burden,mean_cost_adjusted_rent_burden,median_cost_adjusted_rent_burden,mean_wage_to_rent,mean_real_income_after_rent,median_real_income_after_rent,mean_loc_quotient,median_loc_quotient,share_high_lq,mean_jobs_1000,occupation_rows,metro_occ_emp_sum,emp_share_soc_11,emp_share_soc_13,emp_share_soc_15,emp_share_soc_17,emp_share_soc_19,emp_share_soc_21,emp_share_soc_23,emp_share_soc_25,emp_share_soc_27,emp_share_soc_29,emp_share_soc_31,emp_share_soc_33,emp_share_soc_35,emp_share_soc_37,emp_share_soc_39,emp_share_soc_41,emp_share_soc_43,emp_share_soc_45,emp_share_soc_47,emp_share_soc_49,emp_share_soc_51,emp_share_soc_53,log_population,log_metro_occ_emp_sum,metro_cluster,pca_1,pca_2
19740,"Denver-Aurora-Centennial, CO",CO,22488.0,1874.0,105762.0,99981.09319165832,3002721.0,105.782,100.957,146.919,99.448,72688.50344827586,62800.0,32560.81932671857,68715.38016701883,59367.37819288726,0.36132324131584176,0.35808918105423093,0.3822149511287237,0.3787938975027866,3.23232405942173,47456.564867629524,38108.56289349795,1.1079159935379643,0.91,0.2827140549273021,1.5848562197092084,663,1587790.0,0.057652460337954015,0.10905724308630234,0.05270848160021162,0.027629598372580756,0.01097752221641401,0.01718741143350191,0.011815164473891384,0.04799123309757588,0.015348377304303466,0.05088834165727206,0.033442709678232006,0.020941056436934356,0.09007488395820606,0.028505029002575906,0.02546936307698121,0.1045289364462555,0.10666397949350985,0.001190333734309953,0.04436984739795565,0.0351998690003086,0.02505998904137197,0.08329816915335152,14.915029768587647,14.277854300036907,1,8.659012162427247,-0.4655422505294469
19780,"Des Moines-West Des Moines, IA",IA,13800.0,1150.0,85890.0,93663.10072954494,731120.0,91.701,93.73,84.741,92.927,63976.55310621243,58650.0,28979.55268872936,69766.47267337589,63957.863054928515,0.2534210687134835,0.23529411764705882,0.2323896542209515,0.2157670588235294,4.635982109145828,54717.563719275066,48908.954100827694,1.1600596421471172,0.97,0.2922465208747515,1.9447176938369781,518,396290.0,0.07310303060889753,0.09465290570037094,0.04443715460899846,0.012667490978828636,0.008428171288702718,0.013954427313331146,0.007519745640818592,0.0565494965807868,0.01435817204572409,0.05329430467586868,0.03674077064775796,0.015392767922481012,0.0819854147215423,0.029170556915390243,0.01943021524641046,0.09563703348557874,0.12405056902773222,0.0011607661056297156,0.04799515506321129,0.03739685583789649,0.0412071967498549,0.09086779883418708,13.502334251709673,12.889904068852518,4,2.0526022947958453,3.8857233469454684
19820,"Detroit-Warren-Dearborn, MI",MI,14484.0,1207.0,76664.0,76436.22006420865,4376828.0,100.298,98.817,94.69,102.591,65639.87212121212,58880.0,29769.58892655346,65444.846478705585,58705.05892440527,0.25953048925138034,0.24599196135469034,0.26030389010934946,0.24672501739952732,4.531888436979572,51003.8805571518,44264.0930028515,1.0256661562021439,0.86,0.16845329249617153,1.5177871362940276,678,1892010.0,0.06795418628865597,0.0686518570197832,0.032753526672692004,0.03861501789102595,0.006035908901115745,0.01572401837199592,0.00838790492650673,0.04317101918065972,0.011331863996490504,0.06663284020697564,0.043403576091035456,0.019048525113503627,0.08212958705292256,0.02695546006627872,0.017425912125200185,0.08191288629552698,0.11521080755387128,0.0005866776602660663,0.03424400505282742,0.039006136331203325,0.09653754472756486,0.08428073847389812,15.29183504755517,14.453150842530547,4,3.6832043491357767,3.062113116663998
20020,"Dothan, AL",AL,10920.0,910.0,57791.0,68935.86057996254,152674.0,83.833,96.397,46.872,96.693,50196.13445378151,40725.0,28138.90280052314,59876.342793150085,48578.72198298999,0.26989506182881967,0.2681404522314016,0.22626112718295444,0.2247901853191509,4.596715609320651,46850.446069902675,35552.82525974258,1.454159663865546,1.085,0.4369747899159664,3.750273109243697,243,53720.0,0.04300074460163812,0.03332092330603127,0.00800446760982874,0.006142963514519732,0.0013030528667163069,0.011355174981384959,0.0052122114668652275,0.03090096798212956,0.004653760238272524,0.09903201787043932,0.05249441548771407,0.027177959791511542,0.10554728220402085,0.027550260610573342,0.021593447505584513,0.12900223380491438,0.10927029039463887,0.005956813104988831,0.03704393149664929,0.04877140729709605,0.06608339538346984,0.12658227848101267,11.936066758091336,10.891559265504869,2,-5.1128087964715245,-2.3148894837629177
20100,"Dover, DE",DE,16248.0,1354.0,74477.0,76381.18288943358,187604.0,97.507,96.372,95.899,98.774,61545.5859375,54030.0,30743.386900058733,63119.146253602295,55411.40636056897,0.3177849740883776,0.30073109272973864,0.30986259468435434,0.2932338665879863,3.7878868745384047,46455.727217020314,38747.98732398699,1.2605859375,1.07,0.36328125,3.34003125,263,58510.0,0.04734233464365066,0.0664843616475816,0.022389335156383524,0.014527431208340455,0.008716458725004273,0.022902068022560246,0.008203725858827551,0.07776448470346949,0.006665527260297385,0.05469150572551701,0.030593061015211077,0.014356520252948214,0.11297214151427107,0.03811314305246966,0.020338403691676638,0.10921210049564177,0.13826696291232268,0.0,0.03469492394462485,0.0374294992309007,0.02922577337207315,0.10511023756622799,12.142093967651117,10.97697004973177,3,0.42047536388685536,-1.870189198469223
20220,"Dubuque, IA",IA,11508.0,959.0,77630.0,88894.74166361304,99030.0,87.328,93.73,64.046,92.927,59525.24193548387,51385.0,27541.630953317963,68162.83658790293,58841.37962623671,0.22657559632048996,0.22395844529578196,0.19786393675475747,0.1955784311079005,5.1725097267538995,54984.93259376588,45663.47563209967,1.276,1.0350000000000001,0.34,3.513308,252,51760.0,0.06839258114374035,0.07244976816074189,0.022990726429675427,0.012751159196290572,0.000579598145285935,0.010432766615146832,0.002704791344667697,0.04578825347758887,0.014876352395672334,0.05757341576506955,0.044435857805255025,0.00927357032457496,0.0946676970633694,0.025695517774343122,0.019319938176197836,0.09447449768160741,0.13156877897990726,0.0007727975270479134,0.038253477588871716,0.038060278207109735,0.08848531684698609,0.10645285935085008,11.50318821141448,10.854392248926331,4,-2.2661260219249746,2.8525882901239568
20260,"Duluth, MN-WI",MN,11880.0,990.0,71769.0,80850.08111031001,280870.0,88.768,95.3,71.147,92.187,63417.89333333333,60570.0,25441.73815214863,71442.29151646238,68234.04830569575,0.21684599659232784,0.1961367013372957,0.1924898542550776,0.17410662704309063,5.338206509539843,58059.090362893534,54850.84715212689,1.2926385224274406,1.03,0.3562005277044855,2.5056490765171504,381,118340.0,0.054503971607233394,0.04664525942200439,0.01639344262295082,0.015717424370458002,0.007858712185229001,0.030251816799053574,0.0038871049518336997,0.06126415413216157,0.007605205340544195,0.08255872908568532,0.07208044617204665,0.021041068108838937,0.11027547743789082,0.03042082136217678,0.024083150245056615,0.08729085685313503,0.11897921243873584,0.0003380091262464086,0.04740577995605881,0.04774378908230522,0.039716072333953016,0.07393949636640189,12.54565076817572,11.681325566423139,4,-1.7148003097538458,4.878745762350618
20500,"Durham-Chapel Hill, NC",NC,17592.0,1466.0,83500.0,85577.8297052433,601724.0,97.572,96.621,98.934,98.186,67944.49913043478,58965.0,33377.52640727473,69635.24282625629,60432.29615053499,0.3129417851272658,0.2983464960304826,0.3053435585843758,0.2911026431068625,3.8622384680783752,51605.480189434245,42402.533513712944,1.3444618834080717,0.915,0.30269058295964124,2.0498385650224216,469,313170.0,0.08682185394514162,0.08611936009196283,0.07781716000894083,0.021777309448542326,0.03011144107034518,0.01583804323530351,0.006993006993006993,0.055975987482836796,0.014337260912603378,0.09288884631350385,0.037296037296037296,0.018073250949963277,0.07724239231088546,0.02730146565763004,0.014943960149439602,0.07395344381645752,0.11096209726346713,0.0004470415429319539,0.025449436408340517,0.030079509531564325,0.03732796883481815,0.05824312673627742,13.307555809289967,12.654504646219234,1,5.4783425266262595,2.7178038140841747
20580,"Eagle Pass, TX",TX,10308.0,859.0,49568.0,59146.828948153445,58082.0,83.805,93.757,53.681,96.24,41988.19277108434,35390.0,20156.388937177624,50102.25257572261,42228.98395083825,0.2875766265217298,0.29126871997739473,0.2410035918565356,0.24409775077705567,4.073359795409812,37802.27047441601,29929.001849531647,1.8637804878048778,1.145,0.45121951219512196,8.994390243902439,83,13640.0,0.050586510263929615,0.04252199413489736,0.002932551319648094,0.0,0.0,0.007331378299120235,0.008797653958944282,0.028592375366568914,0.0,0.04252199413489736,0.17668621700879766,0.06304985337243402,0.11950146627565983,0.04325513196480939,0.012463343108504398,0.13416422287390029,0.13416422287390029,0.0,0.017595307917888565,0.0373900293255132,0.0036656891495601175,0.0747800586510264,10.969628301057275,9.52083524249312,2,-7.862290689181181,-7.12321837015323
20740,"Eau Claire, WI",WI,12396.0,1033.0,74595.0,80386.00801758695,173915.0,92.796,93.787,72.85,99.411,61069.40983606558,57700.0,27422.141930775793,65810.39035741365,62179.404284667435,0.23801879735332193,0.21483535528596187,0.22087192319198864,0.1993586162911612,4.9265416131062905,52452.05594644766,48821.069873701446,1.1863106796116505,1.05,0.31715210355987056,3.018226537216828,309,79470.0,0.0464326160815402,0.054485969548257206,0.02453756134390336,0.011954196552158047,0.0023908393104316093,0.019000880835535423,0.0033975084937712344,0.04693595067321002,0.008305020762551907,0.072480181200453,0.06631433245249779,0.015225871398011829,0.09701774254435636,0.030325909148106203,0.015603372341764187,0.104693595067321,0.12256197307159934,0.0,0.03523342141688687,0.038127595318988294,0.08003020007550019,0.1049452623631559,12.066327703010517,11.283147454219847,4,-1.8195953704101933,2.505178154575976
20940,"El Centro, CA",CA,12672.0,1056.0,57681.0,60605.83772879148,180202.0,95.174,105.168,66.274,100.267,68901.3004484305,58310.0,34611.7096080923,72395.08736464843,61266.732510979884,0.2238017947963618,0.2173212141999657,0.21300112017948936,0.20683329240267537,5.437286967205689,59080.52666529776,47952.171811629225,1.5575113122171944,0.83,0.29411764705882354,4.0570452488687785,223,56570.0,0.0493194272582641,0.04719816156973661,0.0056567085027399685,0.001944493547816864,0.0044193035177656,0.02563196040304048,0.00265158211065936,0.07972423546049143,0.001944493547816864,0.028813858935831712,0.14035707972423547,0.06876436273643274,0.07618879264627895,0.03040480820222733,0.008131518472688705,0.10217429733074068,0.0972246773908432,0.06611278062577337,0.022450061870249248,0.031111896765069823,0.022096517588828,0.08767898179246951,12.101839272186497,10.943251765395033,5,-1.2701380268509117,3.662956434868995
21060,"Elizabethtown, KY",KY,11568.0,964.0,67534.0,74563.88287771054,127049.0,90.572,96.246,66.669,96.892,57123.767441860466,50660.0,24374.094687081673,63070.00777487575,55933.40105109746,0.23883372018100513,0.22834583497828662,0.21631647704233997,0.20681738965653376,4.9380850139920875,50297.84860868752,43161.24188490924,1.2750925925925927,1.025,0.3425925925925926,4.153814814814815,217,46050.0,0.06210640608034745,0.07166123778501629,0.031487513572204126,0.009554831704668839,0.0015200868621064061,0.016720955483170468,0.004343105320304018,0.060152008686210644,0.004777415852334419,0.04495114006514658,0.035830618892508145,0.01498371335504886,0.10770901194353963,0.026710097719869708,0.008469055374592834,0.09641693811074918,0.14397394136807817,0.0,0.028447339847991315,0.04668838219326819,0.09858849077090119,0.08490770901194354,11.75233598874831,10.737504756974277,2,-3.245140915924138,0.9249381197406294
21140,"Elkhart-Goshen, IN",IN,12564.0,1047.0,68561.0,75904.78826460005,207132.0,90.325,94.318,64.327,99.141,57865.1935483871,49805.0,26084.28881104396,64063.31973250716,55139.77304179352,0.2516467820785831,0.25226495014970607,0.22729995591248017,0.227858316222722,4.605634634542112,50153.54945849664,41230.00276778301,2.321474358974359,0.76,0.28846153846153844,3.081397435897436,314,123550.0,0.04726831242411979,0.037717523269931205,0.011655200323755565,0.015540267098340752,0.0031566167543504654,0.008093889113719142,0.002347227842978551,0.03067583974099555,0.004694455685957102,0.03188992310805342,0.021367867260218536,0.010602994738972076,0.059571023876972884,0.01764467826790773,0.004775394577094294,0.07405908539053015,0.09947389720760826,0.0004856333468231485,0.04297855119384864,0.05010117361392149,0.3341966815054634,0.09170376365843788,12.241116378002287,11.724409305273115,4,-2.5876872030234623,2.412537654514935
21300,"Elmira, NY",NY,12708.0,1059.0,63716.0,67497.19273713426,82147.0,94.398,99.693,76.357,97.754,61917.63157894737,52485.0,32162.9960759741,65592.10108153496,55599.69490879044,0.2460515704401425,0.24212632400364298,0.2322677614640857,0.2285624073329589,4.8723348740122265,52129.951459720935,42137.54528697642,1.465684210526316,1.12,0.4105263157894737,4.4950789473684205,190,28790.0,0.04793331017714484,0.03681833970128517,0.012851684612712747,0.01076762764848906,0.0,0.02744008336227857,0.0045154567558179926,0.06842653699201111,0.004862799583188607,0.06286905175408128,0.03820771101076763,0.03438693990969086,0.11566516151441472,0.03334491142757902,0.010072941993747829,0.11114970475859673,0.12955887460923932,0.0,0.03924973949287947,0.04168113928447378,0.07467870788468219,0.09551927752691906,11.316277777459984,10.267818117285737,2,-3.258161771930292,0.07348487175254773
21340,"El Paso, TX",TX,12948.0,1079.0,59751.0,66454.97820090756,874182.0,89.912,93.757,71.248,96.24,54939.40552016985,46430.0,27667.621026442852,61103.52958467151,51639.38072782276,0.28833702992574883,0.27887141934094334,0.25924959034683925,0.250738870557829,4.243080438690906,46702.782187216224,37238.63333036747,1.1097033898305084,0.91,0.2627118644067797,2.0651864406779663,475,323960.0,0.06290900111124831,0.049234473391776765,0.019261637239165328,0.008889986418076305,0.004568465242622546,0.015557476231633534,0.00503148536856402,0.07395974811705149,0.006883565872329917,0.059791332263242375,0.06587232991727374,0.03302876898382516,0.1115569823434992,0.026731695271021115,0.014477095937770095,0.09408568959130757,0.13909124583281887,0.00027781207556488454,0.03216446474873441,0.04102358315841462,0.03768983825163601,0.09791332263242375,13.68104501487132,12.688378417159,4,-1.0789234247256339,-0.7366306998227651
21420,"Enid, OK",OK,11028.0,919.0,66182.0,78536.59115451708,62146.0,84.269,93.778,51.389,95.458,48792.94117647059,45240.0,21370.950207393318,57901.412353855616,53685.22232374894,0.26729098824487724,0.24376659015980934,0.2252434428840756,0.20541966786176974,4.424459664170348,44814.749405440416,40598.559375333745,1.6392753623188405,1.2149999999999999,0.4492753623188406,5.690572463768116,138,18360.0,0.04302832244008715,0.04411764705882353,0.008169934640522876,0.002178649237472767,0.0,0.017973856209150325,0.007080610021786492,0.06535947712418301,0.0027233115468409588,0.07407407407407407,0.04302832244008715,0.02178649237472767,0.11710239651416122,0.0392156862745098,0.011437908496732025,0.11546840958605664,0.12091503267973856,0.0,0.05119825708061002,0.06100217864923747,0.03213507625272331,0.12200435729847495,11.03725782546005,9.817984128922188,2,-6.419614025775832,-2.5837946589054503
21500,"Erie, PA",PA,10848.0,904.0,63354.0,69658.0538757559,269052.0,90.95,100.684,56.83,97.726,57390.466472303204,49500.0,28157.634819213352,63101.11761660605,54425.50852116547,0.22484026575282168,0.21915151515151515,0.20449222170219133,0.19931830303030304,5.290419106960104,51173.68496130094,42498.07586586036,1.2317441860465117,0.995,0.2936046511627907,2.7353604651162793,345,112540.0,0.05695752621290208,0.0418517860316332,0.01626088501866003,0.015016882886084947,0.001954860494046561,0.025146614537053493,0.003554291807357384,0.05615781055624667,0.006042296072507553,0.07410698418340146,0.08699129198507198,0.023102896747822996,0.09978674249155856,0.029767193886618092,0.02381375510929447,0.08432557312955394,0.11613648480540252,0.0,0.02701261773591612,0.03509863159765417,0.10005331437711036,0.07686156033410343,12.502663665199202,11.63107287867731,4,-2.353650402267271,1.906796787057327
21660,"Eugene-Springfield, OR",OR,16260.0,1355.0,71544.0,70439.50850661626,384207.0,101.568,105.261,98.35,100.298,65486.0891954023,58040.0,28554.166253365478,64475.11932439578,57143.982356647764,0.2889320409761229,0.28015161957270845,0.2934624953786285,0.2845443969676085,4.02743475986484,48466.14011834663,41135.00315059862,1.6837875288683604,1.01,0.3464203233256351,2.2103810623556583,443,150870.0,0.06462517399085305,0.055875919665937565,0.01988466892026248,0.008881818784383906,0.010472592298004905,0.03015841452906476,0.005965400676078743,0.05746669317955856,0.012726188108967985,0.061112215814940016,0.0521641148008219,0.014316961622588983,0.10658182541260688,0.03015841452906476,0.03333996155630675,0.09160204149267581,0.1228872539272221,0.004109498243520912,0.034930735069927756,0.03937164446211971,0.059256313382382186,0.08411214953271028,12.858939351588095,11.924180446035127,5,2.0737355190289875,-0.17675925788646127
21780,"Evansville, IN",IN,11832.0,986.0,68232.0,74547.67939865396,270494.0,91.528,94.318,66.735,99.141,58878.01652892562,52030.0,27171.288336535134,64327.87401552051,56845.992483174545,0.2355851644071024,0.22740726503940034,0.21562638927853267,0.20814132154526235,4.976167725568427,51400.68233647148,43918.80080412551,1.1956473829201102,1.06,0.3278236914600551,2.600487603305785,367,127290.0,0.04862911462015869,0.0452510016497761,0.01563359258386362,0.01453374184932045,0.004870767538691177,0.01720480791892529,0.0055778144394689295,0.046586534684578525,0.009113048943357687,0.08076046822216985,0.04470107628250452,0.01681200408515987,0.09969361300966298,0.032288475135517324,0.02034723858904863,0.09607981773902113,0.11744834629585985,0.000314243067012334,0.04980752612145495,0.04784350695262786,0.08154607588970068,0.10495718438211957,12.508008892809482,11.754231082910296,4,-2.1305982455671977,1.3874668277320494
21820,"Fairbanks-College, AK",AK,17508.0,1459.0,88267.0,85523.40903805905,95460.0,103.208,107.34,92.562,103.342,68904.4075829384,61740.0,28441.62049171934,66762.66140506393,59820.94411285946,0.29862945499571475,0.2835762876579203,0.30820948791197733,0.2926734149659864,3.935595589612656,49798.860149347325,42857.142857142855,2.186132075471698,1.24,0.49528301886792453,3.9522830188679245,213,30130.0,0.07500829737802854,0.05277132426153336,0.015267175572519083,0.019581812147361433,0.02987056090275473,0.015267175572519083,0.005310321938267508,0.032525721871888486,0.005642217059409226,0.06007301692665118,0.03418519747759708,0.020245602389644873,0.10487885828078328,0.03385330235645536,0.01692665117822768,0.08927978758712247,0.143046797212081,0.0,0.07500829737802854,0.06936608031861932,0.013939595087952207,0.0879522071025556,11.46647306609689,10.313309821085701,5,1.106604269931433,-1.4331693451171428
22020,"Fargo, ND-MN",ND,11604.0,967.0,76756.0,84466.99166950952,259459.0,90.871,95.654,81.142,91.334,63635.555555555555,58435.0,28687.89457477864,70028.45303293191,64305.443981028046,0.2124077502340074,0.1985796314643174,0.19301704671514486,0.18045129690793987,5.483932743498411,57258.702507461734,51535.69345555788,1.2863703703703704,1.05,0.3530864197530864,2.377125925925926,408,142010.0,0.06189704950355609,0.05943243433561017,0.026265755932680795,0.014013097669178227,0.006689669741567495,0.01774522920921062,0.00471797760721076,0.049926061544961625,0.0152806140412647,0.08267023449052883,0.04499683120906978,0.011407647348778254,0.08921906907964228,0.03344834870783748,0.02865995352439969,0.0863319484543342,0.1182311104851771,0.0002816703049081051,0.057742412506161536,0.041828040278853604,0.055841137948031826,0.09337370607703682,12.466357827125004,11.863659798371888,4,-0.694761048022348,4.528627755717866
22140,"Farmington, NM",NM,11472.0,956.0,55872.0,63703.01116216494,120942.0,87.707,96.144,56.552,98.54,56574.8275862069,49300.0,25994.873891947333,64504.34695771934,56209.88062526367,0.24074411044968866,0.23269776876267748,0.2111494369521084,0.20409223204868152,4.931557495310922,51424.433153804035,43129.96682134836,2.1858620689655175,1.11,0.39408866995073893,4.34679802955665,205,40540.0,0.048593981253083375,0.030587074494326592,0.006906758756783424,0.006660088801184016,0.002220029600394672,0.012826837691169216,0.004193389245189936,0.06660088801184016,0.00246669955599408,0.04958066107548101,0.07326097681302417,0.02096694622594968,0.10927479033053775,0.031080414405525406,0.014553527380365071,0.09496793290577207,0.13517513566847558,0.0007400098667982239,0.11026147015293537,0.061174148988653185,0.03256043413912185,0.08534780463739516,11.70307463920832,10.610069086697326,2,-4.948565534694835,-0.4609361374683176
22180,"Fayetteville, NC",NC,14544.0,1212.0,61763.0,67149.75320185263,392380.0,91.978,96.621,73.081,98.186,59206.96428571428,50655.0,28648.71364899314,64370.78897748841,55072.95222770663,0.29508008359611204,0.2871188143831293,0.2714087592900319,0.2640861430933147,4.07088588323118,48558.31208083921,39260.47533105743,1.2358682634730538,0.98,0.3083832335329341,2.7993413173652697,342,124070.0,0.05319577657773837,0.06504392681550737,0.023857499798500846,0.007818167163697912,0.0077375675022164905,0.016119932296284355,0.0059643749496252115,0.07689207705327637,0.006447972918513742,0.08374304827919722,0.04924639316514871,0.02490529539775933,0.11598291287176594,0.0281292818570162,0.017570726202949947,0.09929878294511163,0.11848150237769002,0.0,0.03586684935923269,0.04465221246070766,0.028209881518497622,0.09083581848956235,12.879988585521447,11.728609261370584,4,-0.6288024816577716,-0.5665725987948393
22220,"Fayetteville-Springdale-Rogers, AR",AR,13884.0,1157.0,81650.0,89378.56446969448,577726.0,91.353,93.577,76.886,95.295,57776.280193236715,47870.0,30497.504525049935,63245.08247483576,52401.12530513502,0.28781528593000755,0.2900356267586457,0.26292789815563977,0.2649562461128256,4.161356971567035,48046.89522318557,37202.93805348483,1.0848655256723716,0.95,0.24449877750611246,2.297234718826406,422,250790.0,0.07767454842697077,0.07799354041229714,0.02575860281510427,0.010726105506599146,0.003947525818413813,0.00753618565333546,0.004186769807408589,0.04752980581362893,0.012640057418557359,0.054746999481638026,0.03269667849595279,0.017943299174608237,0.10279516727142231,0.029068144662865347,0.01782367718011085,0.09127158180150724,0.11998086048088041,0.0019936999082898043,0.04126958810159895,0.04218669005941226,0.07348777861956218,0.10674269308983612,13.266856717737973,12.43237520192955,4,0.7124609140861543,-0.159444271849756
22380,"Flagstaff, AZ",AZ,17676.0,1473.0,72966.0,72729.62870670321,144508.0,100.325,96.237,108.961,99.838,61608.617886178865,52900.0,26210.542677894304,61409.03851101806,52728.63194617494,0.32794761334216854,0.33414047165651606,0.32901344308553054,0.33522642818939974,3.485438893764362,43790.29941308633,35109.89284824321,1.6551405622489959,0.98,0.3493975903614458,3.5307710843373497,251,57830.0,0.08300190212692374,0.04167387169289296,0.01072107902472765,0.0029396507003285493,0.013314888466194016,0.016427459795953656,0.004150095106346187,0.07193498184333391,0.01089399965415874,0.05360539512363825,0.03285491959190731,0.028704824485561126,0.17188310565450457,0.0506657444233097,0.0332007608507695,0.09631679059311776,0.11637558360712433,0.0008646031471554556,0.03683209406882241,0.04426768113435933,0.020923396161162025,0.0584471727477088,11.881097068332096,10.9652802430657,3,0.976044501108331,-4.59986221619826
22420,"Flint, MI",MI,11868.0,989.0,62281.0,66944.34292839176,403305.0,93.034,93.711,74.039,99.561,60478.21538461538,51880.0,30829.95312627447,65006.57327924778,55764.55919341316,0.23458804632094313,0.22875867386276022,0.21824664301422625,0.21282334464148037,5.095906250810194,52249.94666962119,43007.93258378657,1.138810975609756,0.96,0.32621951219512196,2.876469512195122,331,126300.0,0.05740300870942201,0.04196357878068092,0.010134600158353128,0.01163895486935867,0.001583531274742676,0.020665083135391924,0.005146476642913698,0.06460807600950119,0.005779889152810768,0.08400633412509897,0.04908946951702296,0.029453681710213776,0.10847189231987332,0.03246239113222486,0.0166270783847981,0.09540775930324624,0.11979414093428345,0.0005542359461599367,0.038321456848772764,0.034996041171813146,0.08155186064924783,0.09034045922406968,12.907450858013378,11.746423225963612,4,-2.004489381915051,1.484494557999176
22500,"Florence, SC",SC,11208.0,934.0,54443.0,62741.14366054348,199675.0,86.774,96.339,52.425,98.284,54291.067615658365,47600.0,26436.529629588797,62566.05390515404,54855.140940834804,0.24883360441537591,0.23546218487394957,0.21592287189539827,0.204319956302521,4.843956782267877,49649.74256765663,41938.8296033374,1.3370967741935484,1.01,0.35125448028673834,3.3167275985663083,283,83170.0,0.048454971744619456,0.03558975592160635,0.012384273175423831,0.010340266923169411,0.0036070698569195623,0.021281712155825416,0.005290369123482025,0.044366959240110616,0.004088012504508838,0.09510640856077912,0.05350486954430684,0.023566189731874475,0.09474570157508717,0.036070698569195626,0.01526992906095948,0.10376337621738607,0.13177828543946135,0.0013225922808705061,0.026091138631718167,0.046410965492365036,0.06384513646747625,0.1231213177828544,12.204451331911274,11.32865400835664,2,-4.131376060349411,0.29576892068531707
22520,"Florence-Muscle Shoals, AL",AL,10236.0,853.0,61891.0,72970.04138321328,153852.0,84.817,96.397,47.677,96.693,51721.92660550459,44740.0,28438.549548430765,60980.613091131,52748.859308864965,0.2468446353120323,0.22878860182152158,0.20936621433260644,0.19405162840695994,5.0529432010067,48912.27773383236,40680.52395156631,1.399041095890411,1.14,0.4383561643835616,3.9965890410958904,220,48600.0,0.044444444444444446,0.03559670781893004,0.005349794238683128,0.011728395061728396,0.00102880658436214,0.008641975308641974,0.003703703703703704,0.046296296296296294,0.003909465020576132,0.07325102880658436,0.04547325102880658,0.014814814814814815,0.11995884773662552,0.03230452674897119,0.01831275720164609,0.12510288065843622,0.11275720164609053,0.001440329218106996,0.05617283950617284,0.05761316872427984,0.07592592592592592,0.10617283950617284,11.943752880072587,10.791399385808587,2,-5.490907471939776,-1.1170928243879916
22540,"Fond du Lac, WI",WI,11520.0,960.0,74275.0,81048.19789836647,104137.0,91.643,93.787,67.317,99.411,61158.0,55165.0,27635.36775137557,66735.04795783637,60195.54139432362,0.2248073208782546,0.2088353096916944,0.2060201730724589,0.19138294286075952,5.308854166666666,54164.52975131761,47625.02318780485,1.3917326732673267,1.03,0.3613861386138614,4.115762376237623,203,37140.0,0.048465266558966075,0.05358104469574582,0.014539579967689823,0.028809908454496498,0.0,0.015885837372105548,0.001884760366182014,0.043887991383952614,0.0059235325794291865,0.04577275175013463,0.05196553581044696,0.00996230479267636,0.10608508346795907,0.025309639203015617,0.014539579967689823,0.10554658050619278,0.11039310716208939,0.0,0.051696284329563816,0.04119547657512116,0.12035541195476575,0.10420032310177706,11.553472221616016,10.52247675969231,4,-3.068155731222386,2.5937335069154384
22660,"Fort Collins-Loveland, CO",CO,20592.0,1716.0,93765.0,92719.12823352583,367368.0,101.128,96.052,120.592,99.822,69364.57985948479,60770.0,30336.59055099396,68590.8747918329,60092.160430345706,0.34663914441524585,0.3388514069442159,0.3505492339642498,0.34267365081454665,3.3685207779470074,48228.56168369273,39729.847322205525,1.5636320754716981,1.1150000000000002,0.41745283018867924,2.236205188679245,442,166570.0,0.0501891096836165,0.07630425646875187,0.030437653839226753,0.028096295851593924,0.02149246563006544,0.025274659302395388,0.006063516839767065,0.05361109443477217,0.011826859578555561,0.06735906825959057,0.04040343399171519,0.018010446058714054,0.1070420844089572,0.03403974305096956,0.02767605211022393,0.1035000300174101,0.11208500930539712,0.0020411838866542594,0.039382842048388066,0.038722459026235216,0.03860238938584379,0.06783934682115628,12.814122071502105,12.023176923935152,1,4.549154344242139,-0.9070654327605097
22900,"Fort Smith, AR-OK",AR,10392.0,866.0,58468.0,68074.70193740685,229899.0,85.888,93.606,53.443,95.319,50581.457627118645,43520.0,22176.68959681626,58892.34541160423,50670.64083457526,0.23832657232574747,0.23878676470588237,0.204693926439138,0.20508917647058827,4.867345807074543,46792.86702114223,38571.16244411326,1.341114864864865,1.03,0.34797297297297297,3.1712702702702704,297,90600.0,0.06445916114790287,0.04083885209713024,0.011368653421633554,0.005298013245033113,0.0013245033112582781,0.009161147902869758,0.004525386313465784,0.046247240618101544,0.004746136865342163,0.06258278145695365,0.054194260485651215,0.016004415011037526,0.09205298013245033,0.026269315673289183,0.012030905077262692,0.0922737306843267,0.11920529801324503,0.0005518763796909492,0.03278145695364238,0.05121412803532009,0.13013245033112583,0.12273730684326711,12.345399710751273,11.41422052949775,2,-4.883169113954188,-0.23110463161582537
